"","keyword","committee","year_hearing","text","timestamp_start","timestamp_end","n"
"572","transgender","Joint Ed and ASM Arts Entertain Sports","2023",". but thanks to this california legislator, the cia legislature has we have not had to debate. we have not had to exclude students based on any legally protected classification, whether it's a race gender. um and that includes our transgender students. the c i f again like so we want to provide","01:33:19.126","01:33:19.694",14
"573","gender identity","Joint Ed and ASM Arts Entertain Sports","2023","with his or her gender identity, irrespective of the gender listed on the pupils, the people's records, so that is the that state law. that's what we provide. that's the information we share with our schools when we provide our training when the question comes up. we also provide that information. we","01:34:12.680","01:34:14.715",14
"574","transgender","Joint Ed and ASM Arts Entertain Sports","2023","federal law, which also provides under title nine that there shall not be discrimination based on gender or sex, which would include transgender of allowing the participation in and not an exclusion from programs that are provided federal funding. what we do do yes. for example, back in 2016,","01:34:36.103","01:34:37.071",14
"575","transgender","Joint Ed and ASM Arts Entertain Sports","2023","department of education provided a issued a guidance protecting transgender transgender students and saying that title nine bans discrimination based on the student's gender identity and recently fairly recently in 2021. you had executive order. 13 93 13 1988 from president biden, which again sites to the","01:34:59.794","01:35:01.829",14
"576","gender identity","Joint Ed and ASM Arts Entertain Sports","2023","be allowed to participate. they shall not be discriminated against. they shall not be excluded from participation in athletics based on their gender identity. and with that, what we provide at the cf for our school member schools is on our website . we have a resource our gender diversity use inclusive toolkit","01:35:46.874","01:35:48.342",14
"577","transgender","Joint Ed and ASM Arts Entertain Sports","2023","transgender students. any questions from the committee on transgender students. one quick question, so you know it's obviously a hot button issue in lots of places. hopefully not as much of california um any recent sort of developments around issues at the district or school level around the participation","01:36:41.195","01:36:41.762",14
"578","woke","Budget","2025","about the need for kelp. and obviously, as i talked about last week, we really do have a problem out in the bay on kelp. and there's people from all to see that are doing really fantastic work. on being able to manage that. i just want to reinforce his comment about if we woke up one day and saw 90%","04:00:52.604","04:00:55.207",13
"579","transgender","Budget","2025","projected to increase enrollments regarding the allocation to the transgender, gender non-conforming and intersex wellness and equity fund, the annual allocation of $5 million for three years is part of a cleanup trailer bill language being put forth by the department, and we anticipate","00:37:26.477","00:37:30.414",13
"580","transgender","Budget","2025","rejecting those cuts as it relates. excuse me as it relates to the aids drug assistance program. unfortunately, the hiv epidemic is worsening among a number of populations that face barriers, including black, latina, transgender and non-binary individuals. at the same time, federal funding has","01:56:50.036","01:56:52.505",13
"581","transgender","Budget","2025","regular communication with our district ceos, our messages that we have a commitment to all californians and all students and that we are there for them. every student is welcome at a california community college, including our transgender and non-binary students, our undocumented students, our black","00:17:53.972","00:17:55.874",13
"582","transgender","Budget","2025","and then there was a series of other calls, less numbers, of course, the gender identity of the youth were significantly male. only 51 were female, 22 were preferred. not to answer that question. two transgender. we also have broken that down by age and complaint types. and then the source of the","00:15:20.019","00:15:23.622",13
"583","transgender","Budget","2025","for the contingency fund to make sure that services can be provided to for reproductive health and transgender services without funding. if something happens on the federal level, at the state level, these centers will not be able to continue to provide these services and it is immensely important. thank you.","02:27:16.360","02:27:20.498",13
"584","woke","Budget","2025","we are your social workers, your rec therapists. we are your pharmacists, dieticians, physician's assistants, chaplains, spiritual leaders. apologies for all the people i left out. we represent a lot of people, and i'm reminded of the two years during covid when we woke up every day and we went to","00:39:07.778","00:39:08.946",13
"585","transgender","Budget","2025","the transgender wellness and equity reappropriation, and we're requesting to re-appropriate a total of $7.2 million in into 2526. and this funding will support existing gender health equity programs, grant agreements and contracts related to trans inclusive health care for individuals who","01:18:15.323","01:18:16.625",13
"586","gender identity","Budget","2025","voluntary self-identification information pertaining to sexual orientation, gender identity, and various variations in sex characteristics. intersex status sb 1076. we have a proposal for that requesting eight positions and 1.5 million from the state department of public health licensing and certification fund","01:20:12.307","01:20:15.544",13
"587","transgender","Budget","2025","allow us to look at specific items in the wastewater that we want to do in california. that might be beyond what the federal government will allow with the rest of the funding. thank you. and department of finance on the transgender wellness and equity reappropriation. the 7.2 million was that previously allocated?","01:27:32.647","01:27:34.415",13
"588","transgender","Budget","2025","i'm undocumented and transgender and have been advocating for the health for all campaign for the past ten years. we strongly oppose cuts and federal freeze to medi-cal. lastly, we have a sister who lives with acute intermittent intermittent porphyria, which is a rare blood disease, and medi-cal is her","05:45:35.848","05:45:36.849",13
"589","transgender","Budget","2025","ali lozano. i use they them pronouns. i'm a licensed marriage and family therapist and the director of mental health at the gender health center, a transgender, queer, black, indigenous and brown serving organization here in sacramento. i urge you to maintain 100% funding for the","07:10:24.665","07:10:27.601",13
"590","transgender","Budget","2025","the backs of transgender, queer, indigenous, black and brown californians. protect 100% of the crdp funding. thank you so much. thank you. hi. thank you for listening. my name is danny munoz. my pronouns are they them, and i'm currently the executive director at the center for sexuality and gender diversity","07:11:06.974","07:11:09.910",13
"591","transgender","Human Services","2023","family. really important number to know is that 45% of lgbt young people seriously considered suicide in the last year. more than half of transgender and non binary you've considered suicide. california's enacted- legislation to prevent discrimination including the","00:24:22.561","00:24:24.162",12
"592","gender identity","Human Services","2023","bouncing around from different institutions in different homes . you've received parental support regarding their gender identity. 97% less likely. to attempt suicide. we believe this bill will actually save lives thank you for your time have to answer any questions. thank you so much bonta our next witness","00:26:00.558","00:26:03.762",12
"593","gender identity","Human Services","2023","vulnerable youth in the foster care system. we know the lgbtq youth are over represented in foster care. and they're more likely to experience discrimination and violence than their peers. we also know that sexual orientation and gender identity evolve over time. and families caring for any foster","00:26:39.297","00:26:40.966",12
"594","gender identity","Human Services","2023","love than to love a child. and to help that child through the journey of whatever it is that they are battling with what well whether it's gender identity or sexual orientation or just. finding out who they are- so this is this bill for me not only it knowledge is that. we have love in all different forms","01:01:59.415","01:02:01.451",12
"595","transgender","Human Services","2023","out over kicked out of their family. really important number to know is that 45% of lgbt young people seriously considered suicide in the last year. more than half of transgender and non binary you've considered suicide. california's enacted- legislation to prevent","00:24:21.526","00:24:22.494",12
"596","gender identity","Human Services","2023","significantly after that bouncing around from different institutions in different homes . you've received parental support regarding their gender identity. 97% less likely. to attempt suicide. we believe this bill will actually save lives thank you for your time have to answer any questions. thank you","00:25:57.789","00:26:00.492",12
"597","gender identity","Human Services","2023","happening to some of the most vulnerable youth in the foster care system. we know the lgbtq youth are over represented in foster care. and they're more likely to experience discrimination and violence than their peers. we also know that sexual orientation and gender identity evolve over time. and","00:26:37.262","00:26:39.230",12
"598","gender identity","Human Services","2023","neighbor. there's no sweeter love than to love a child. and to help that child through the journey of whatever it is that they are battling with what well whether it's gender identity or sexual orientation or just. finding out who they are- so this is this bill for me not only it knowledge is that. we","01:01:57.313","01:01:59.348",12
"599","woke","Human Services","2023","level of wokeness in california . but that was a confusing term for me as well so- i will say that- hey i have heard from many tribes not only for my district but from throughout california- looking forward to having the kinship care. plan availability to be able to foster and care for- the young people of their","01:36:59.880","01:37:01.248",12
"600","woke","Human Services","2023","community college are able to access these grants. and so the author has committed to making that change in the next committee. here to testify in support as amanda khorchin are from the county welfare directors association. he woke. hi good afternoon again amanda kurtz from behalf of county","01:37:34.915","01:37:36.617",12
"601","gender identity","Human Services","2023","instability at some point in their lives. and these rates are even higher among transcend by non binary youth and lgbtq youth of color. many of these youth have been disowned by their families or escaping emotional and physical abuse because of their sexual orientation or gender identity. but family","02:23:57.929","02:23:58.896",12
"602","woke","Human Services","2023","that rural counties without a community college are able to access these grants. and so the author has committed to making that change in the next committee. here to testify in support as amanda khorchin are from the county welfare directors association. he woke. hi good afternoon again amanda","01:37:33.747","01:37:34.848",12
"603","woke","Judiciary","2024","establish quorum, so madam chief counsel, would you call the roll? for purposes of establishing a quorum. umberg umberg here woke alan ashby, caballero durazo. here so here layered layered here, men men here, yella nilo. he was here. stern stern here, uh, wahab. you have a quorum. all right, um,","00:01:22.715","00:01:24.818",11
"604","gender identity","Judiciary","2024","relating to sexual orientation and gender identity to be included in the statewide immunization registry, and lastly require the department to provide an annual report on its to do this data collection. i respectfully ask for an i vote and with me today, testify is guzman, the manager of programs","00:42:58.342","00:42:59.777",11
"605","gender identity","Judiciary","2024",", regardless of gender identity can restore their former surname following a divorce. the chapters language was updated nearly three years ago to contain gender neutral language, but the chapter's title restoration of wife's former name was left unchanged. this bill is simply a correction to","02:56:47.563","02:56:49.432",11
"606","gender identity","Judiciary","2024","department time, additional time , and the time needed to effectively investigate and respond to systemic discrimination in workplace or housing. and discrimination. complaints that they investigate are used based on race, gender, gender identity, sexuality, and disability. so thus they mostly","01:54:09.409","01:54:12.679",11
"607","transgender","Judiciary","2024","senators work on this bill, according to the us trans transgender survey, nearly a quarter of trans college students reported being verbally, physically, or sexually harassed with 16% of those who experienced harassment having left college because the harassment was so bad, trans","01:10:30.359","01:10:32.428",11
"608","transgender","Judiciary","2024","on online hate and harassment, 22% of americans have experienced severe harassment online in the past 12 months of individuals surveyed who have experienced any type of online hate, transgender people were most likely to be harassed in the past 12 months for their gender identity. lgbtq people","03:51:58.137","03:51:59.138",11
"609","transgender","Judiciary","2024","its deployment by law enforcement carries significant and often harmful consequences, particularly for the transgender community and communities of color. ab 1814 will do nothing to protect against these harms. the transgender community faces faces unique challenges with facial recognition. many","02:19:31.062","02:19:31.496",11
"610","transgender","Judiciary","2024","identity. this not only invades private personal privacy, but also invalidates their identity, causing emotional and psychological harm, and can result in outing a transgender person. yet, ab 1814 is silent on these issues, communicating to law enforcement that the recognition is used as a sole","02:20:10.835","02:20:12.937",11
"611","transgender","Judiciary","2024","kendall kaiser, on behalf of the privacy rights clearinghouse, trans youth liberation transgender law center and the national center on lesbian rights and opposition. thank you very much. all right. bring it back to committee for questions or comments. senator nihilo moves the bill. all right.","04:47:12.181","04:47:13.115",11
"612","gender identity","Judiciary","2024","censorship that targets books based on seemingly disfavored speech, namely, references to bodily autonomy and gender identity. in the city of huntington beach. they introduced a resolution which would impose an unconstitutional ban or an unconstitutional censorship regime on people's","05:54:07.392","05:54:08.393",11
"613","hormones","Judiciary","2024","its ability to disrupt hormones, and it's linked to breast cancer and other health harms. bcp and allies work to remove bpa from baby bottles and sippy cups many years ago. unfortunately, bpa has often been replaced with bisphenol substitutes that are equally as harmful. since then, we have learned that the entire","00:02:22.942","00:02:23.843",11
"614","transgender","Public Safety","2023","transgenderism must be eradicated from public life entirely. make no mistake trans existence not up for debate in california and will continue standing up to these hateful attacks. sb thirty six will build on last year's landmark protections to ensure that the state remains a safe haven. for","00:37:32.116","00:37:33.217",9
"615","transgender","Public Safety","2023","when he declared quote the transgenderism must be eradicated from public life entirely. make no mistake trans existence not up for debate in california and will continue standing up to these hateful attacks. sb thirty six will build on last year's landmark protections to ensure that the","00:37:30.247","00:37:32.049",9
"616","transgender","Public Safety","2023","- those who we welcome and who are already here. are already targets at the at hate crimes as was noted. maybe it's because of their race their sex their religious beliefs whether they're immigrants members of the api community transgender. muslim jewish gay. the reality is hate knows no boundaries and","01:38:50.057","01:38:52.092",9
"617","transgender","Public Safety","2023","welcome new. and diverse to our - those who we welcome and who are already here. are already targets at the at hate crimes as was noted. maybe it's because of their race their sex their religious beliefs whether they're immigrants members of the api community transgender. muslim jewish gay. the reality","01:38:45.853","01:38:49.990",9
"618","transgender","Public Safety","2023","think- overall- we have had history here in california law enforcement- using that date names of those who of transgender- individuals- and- i believe that- this bill is very balanced in making sure that we balance people's own dignity and humanity- but at the same time- if there is a- public interest","00:28:40.718","00:28:42.887",9
"619","transgender","Public Safety","2023","names in addition to. so we're not prohibiting law enforcement from using those names- f. it actually will make a difference- at all- and so i think that we are now finding that and is not. uncommon for transgender individuals to- use- other names that they have. decided for themselves- but yet have gone","00:29:36.207","00:29:37.575",9
"620","transgender","Public Safety","2023","i appreciate. your concerns i think- overall- we have had history here in california law enforcement- using that date names of those who of transgender- individuals- and- i believe that- this bill is very balanced in making sure that we balance people's own dignity and humanity- but at the same time-","00:28:38.216","00:28:40.652",9
"621","transgender","Public Safety","2023","names those names those legal names in addition to. so we're not prohibiting law enforcement from using those names- f. it actually will make a difference- at all- and so i think that we are now finding that and is not. uncommon for transgender individuals to- use- other names that they have. decided for","00:29:33.271","00:29:36.141",9
"622","transgender","Public Safety","2023","even in the context of federal immigration proceedings this legislator peeled penal code section six five three point two two because it created opportunities for law enforcement to engage in discriminatory policing that targeted black and brown women and members of the transgender","01:43:10.084","01:43:12.086",9
"623","gender identity","Budget ","2024","health equity section. of the office of health equity at èc dð p hì. uh, we wanna thank you today for the opportunity to speak with you and address your inquiries regarding the california state auditors, findings and recommendations for the collection of sexual orientation and gender identity,","00:31:15.373","00:31:17.475",8
"624","gender identity","Budget ","2024","significantly impacts the usefulness of data that we can report to the public. cultural and linguistic differences, conflation sex and gender identity. perceived lack of relevance of sexual identity, all lead to a high proportion of missing data at every point where data is collected and data","00:32:57.909","00:33:00.445",8
"625","transgender","Budget ","2024","while the overall prior priorities are conveyed by the legislature, we use the most recent l gb tð q, plus health studies and community feedback to design funding programs that focus on the most vulnerable population populations, including transgender. gender non conforming and intersex","00:39:23.694","00:39:26.197",8
"626","transgender","Budget ","2024","who face systemic and unique barriers in access to care. the gender health equity section is currently funding research focused on assessing barriers to gender affirming care and hormones for transgender and non-binary latin youth. we are funding research, assessing surgical disparities and the","00:39:46.717","00:39:48.486",8
"627","transgender","Budget ","2024","reduce health disparities among low income, vulnerable populations. create an open formulary adjust historical income limits fund, the transgender gender, non conforming and intersex wellness fund to support hì. i væ treatment and prevention services among tð g communities","04:07:27.499","04:07:29.367",8
"628","gender identity","Budget ","2024","of optional gender identity and sexual orientation responses approved previously by the centers for medicare and medicaid services on the medi-cal application and the enactment of this bill will add intersexuality to the medi-cal application, which would require us to go back to the federal","05:51:00.606","05:51:01.540",8
"629","gender identity","Budget ","2024","approval to ensure compliance to federal medicaid law, the adding those additional gender identity categories beyond the minimum approved by cms could lead to an application that is considered no longer streamlined, which would then jeopardize federal funding if we were to add those to our application, so we will","05:51:21.994","05:51:24.196",8
"630","gender identity","Budget ","2024","seek federal technical assistance as it relates to collecting, intersexuality data, storing and exchanging that health care data, because the current categories do not align with gender identity, sub categories in the united states, core data for interoperable ability code set, which is the","05:51:41.814","05:51:44.483",8
"631","gender identity","Rules","2023","sure you hear from me. i remain concerned about the things i hear about i represent- as does another one of my colleagues. the lgbtq community. you certainly had a transition and how you deal with gender identity and that leads to practical issues of housing. we talk about segregation on one","02:32:34.979","02:32:37.114",6
"632","gender identity","Rules","2023","situation- i just wanna make sure you hear from me. i remain concerned about the things i hear about i represent- as does another one of my colleagues. the lgbtq community. you certainly had a transition and how you deal with gender identity and that leads to practical issues of housing. we","02:32:32.676","02:32:34.912",6
"633","gender identity","Rules","2023","know that i am appreciative of the medical profession every day. and i also know that there are people who have suffered harms while receiving medical care and that access to quality medical care can sometimes depend on your income. location race gender identity disability status immigration status exact","00:11:11.904","00:11:15.107",6
"634","gender identity","Rules","2023","all people in our society. i know that i am appreciative of the medical profession every day. and i also know that there are people who have suffered harms while receiving medical care and that access to quality medical care can sometimes depend on your income. location race gender identity disability","00:11:09.602","00:11:11.837",6
"635","transgender","Rules","2023","by countless correctional officers over decades have faced severe belt retaliation since reporting. we ask you secretary mcommerce to and the culture of sexual violence that permeates the women's prisons. further we are concerned with the high rates of sexual harassment and violence. that transgender women","01:10:20.049","01:10:24.787",6
"636","gender identity","Rules","2023","experience and- it will take courage and determination and resistance to ensure that we have ethnic studies that we have. a programs that in brace gender identity that we have campuses were all of our students can feel welcome i just want to say how important your comments are in your- own values","00:56:00.990","00:56:02.325",6
"637","gender identity","Budget","2024","ethnic equity. guiding us to review data disaggregated by race, ethnicity, gender, geography and sexual orientation , gender identity and expression . this allows us to create tailored strategies like our campaign to end the incarceration of girls and gender, expansive youth and to","00:22:04.856","00:22:05.824",6
"638","gender identity","Budget","2024","i don't feel comfortable. i don't feel safe expressing my gender identity on campus. it it is absolutely heartbreaking, but i have increasingly been hearing from jewish students. that they do not feel safe, uh, on on campus. um and, uh, that's unacceptable. and i know that you agree that that is","00:31:00.091","00:31:02.894",6
"639","woke","Budget","2024","magic one you woke up tomorrow and that was realized. how would you know? really great question. um, you know first of all we parents would wake up a lot less stressed out. we our lives would be joyous and our lives would be so happy for our children and what they are able to achieve in their lives and happiness is","01:39:29.063","01:39:30.364",6
"640","gender identity","Budget","2024","going to forecast for you that next week will be opening a public comment opportunity on those three topics as well as the residents codes that people use as well as sexual orientation and gender identity. and also on what we call status codes in our system, which identify which programs people","02:12:23.035","02:12:25.070",6
"641","woke","Budget","2024","provide timely relief to victims of widespread electronic theft is horrific in california. just the other day, a young lady called me from la. she's a student, and she, she woke up in the morning and thousand, $1,117 was skimmed from her benefits. and she was crying and she called up. the welfare office","03:40:10.597","03:40:11.731",6
"642","gender identity","Appropriations","2024","have a file. so, this bill is a suspense file file candidate. so without objection, sb 978 will move to suspense. moving on to sb 957 by senator wiener. data collection, sexual orientation and gender identity. the senator has waived presentation, so we'll go directly to witness testimony. are there any","00:05:16.115","00:05:17.784",6
"643","transgender","Budget","2024","eligible for special education, early education, and homeless students who identify as lesbian, gay, bisexual, transgender, queer, and questioning the work and activities that the heat tax have accomplished in the past two years ensure significant support for california's most","00:20:06.405","00:20:09.575",6
"644","gender identity","Appropriations","2024","7 to 0. sb 957 data collection, sexual orientation and gender identity. the motion is to pass. and again, we're going to substitute the roll call from sb 1143. the bill is approved on a vote of 5 to 2, with republicans voting no. sb 960 transportation planning complete streets and transit priority projects.","01:31:50.404","01:31:51.539",6
"645","transgender","Business Prof Econ Development","2024","provide additional information and assist with questions. great. we'll hear from your lead witnesses, good morning, chair and members, craig pulsipher, on behalf of equality california, proud to co-sponsor this bill to ensure that transgender people in california and across the country have access to essential","00:22:23.275","00:22:24.876",6
"646","transgender","Business Prof Econ Development","2024","affirming care to ensure that the state has a robust network of providers to meet the potential influx of new patients. at the same time, the bill will help to improve access for transgender californians, who must often wait months to access care. given the limited number of providers available.","00:23:36.515","00:23:37.349",6
"647","puberty blocker","Business Prof Econ Development","2024","affirming surgery, we have also sent you articles regarding the cas review. it's an independent review commissioned by the english government, which highlights a significant risk and adverse outcomes associated with gender affirming treatments such as puberty blockers and cross-sex hormones. just last","00:27:06.157","00:27:08.560",6
"648","puberty blocker","Business Prof Econ Development","2024","private doctors from prescribing and supplying puberty blockers for minors. this emergency order, likely to become permanent, follows the national health service's decision to cease prescribing these treatments outside of research settings. these actions are grounded in the findings of the","00:27:29.014","00:27:30.181",6
"649","puberty blocker","Business Prof Econ Development","2024","health issues. used to be the rage. lobotomies to today we are removing body parts, adding fake ones to cure a mental health issue, gender dysphoria or worse, support a sexual fetish. cas chloe cole was affirmed at age 12. she went on puberty blockers, testosterone and had her breasts amputated at age 15,","00:29:17.789","00:29:20.959",6
"650","biological sex","Business Prof Econ Development","2024","is autistic. cas able garcia was affirmed despite being autistic when he detransitioned he couldn't get insurance to remove his fake breasts. guess she can't be affirmed for your biological sex. his body shakes uncontrollably and his genitals have atrophied. cas layla jane was affirmed and had her breasts","00:29:41.012","00:29:42.113",6
"651","transgender","Appropriations","2024","down five schools. schools are being defunded because of the secret social transition plans. secret gsa clubs held at lunch to avoid detection. class rooms covered in all things transgender and nonstop. what's your pronoun games? there are millions of parents like jessica koenen, who will take advantage","00:13:47.092","00:13:48.994",6
"652","transgender","Appropriations","2024","lot of money. schools will be liable for pushing a mental health intervention that our european counterparts have stopped. the uk is also removing any mention of transgenderism from its schools, recognizing the social contagion vote no on ab 1955. thank you very much. is there anyone else that would","00:14:29.468","00:14:35.908",6
"653","gender identity","Appropriations","2024","much for some of your explanation. thank you. senator thank you, i just wanted to make clear on on the report here, it says existing law provides that it is the policy of the state to afford all persons in public schools, regardless of their disability, gender, gender identity, gender expression,","00:19:41.813","00:19:42.814",6
"654","gender identity","Appropriations","2024","their gender identity or expression as specified, and to delay implementation. this is a roll call vote. caballero. aye. caballero. aye. jones. not voting. ashby. ashby. aye. becker aye. becker. aye. bradford. bradford. aye. cierto. wahab. wahab. aye. 5 to 0. that bill is out. 5 to 0. ab 2279.","00:36:15.773","00:36:18.042",6
"655","hormones","Insurance","2023","lawsuit- this is from her- case this is the case is about a team of doctors who decided to perform a damaging. imitation sex change experiment all kayla a twelve year old verbal girl struggling with complex mental health comorbidities. who needed care attention psychotherapy not cross sex hormones and","00:15:13.646","00:15:15.547",5
"656","transgender","Insurance","2023","who prompted kayla to entertain the aromas believe that she was transgender. she came out to her parents as a boy friberg prior prior to her exposure to online influences cuba. had never expressed to anyone that she was transgender. these doctors should they refer to immediately and negligently affirmed","00:15:58.691","00:16:00.092",5
"657","transgender","Insurance","2023","transgenderism without adequate psychological evaluation the evaluation they did took a fifty plays five of your testimony. you might seconds sure- it. the whole point is she was she self diagnosed herself- and if you look at other european countries they are cured samoset. silent in. thank you for your testimony","00:16:27.286","00:16:29.488",5
"658","transgender","Insurance","2023","online transgender influencers who prompted kayla to entertain the aromas believe that she was transgender. she came out to her parents as a boy friberg prior prior to her exposure to online influences cuba. had never expressed to anyone that she was transgender. these doctors should they refer to immediately","00:15:57.489","00:15:58.624",5
"659","transgender","Insurance","2023","careless self diagnosis transgenderism without adequate psychological evaluation the evaluation they did took a fifty plays five of your testimony. you might seconds sure- it. the whole point is she was she self diagnosed herself- and if you look at other european countries they are cured samoset. silent","00:16:20.212","00:16:27.219",5
"660","transgender","Human Services","2024","discriminatory practices present in certain counties. these challenges arise from rigid, binary gender based rules for housing arrangements. we must acknowledge the harsh realities faced by many transgender, gender non-conforming, non-binary, and intersex individuals in the state.","01:42:03.383","01:42:05.385",5
"661","gender identity","Human Services","2024","housing vacancies as male and female creates barriers for individuals, siblings, and co-parenting youth who wish to live together but who do not share the same gender identity. ab 2802 aims to rectify these disparities by allowing foster youth and transitional housing to share rooms with roommates,","01:42:22.836","01:42:23.804",5
"662","gender identity","Human Services","2024","not share the same gender identity with the approval of the provider on a case by case basis. by enabling siblings and co-parenting youth to room together, we strengthen family bonds and provide a more supportive environment for those who need it most. in doing so, this bill promotes flexibility","01:42:40.320","01:42:41.255",5
"663","gender identity","Human Services","2024","room assignments, accommodating the diverse needs of all california residents, irrespective of their gender identity or expression. this bill is about upholding the value of compassion, inclusivity and equity. by supporting this bill, we take a significant step towards creating a more just","01:42:57.971","01:42:59.106",5
"664","gender identity","Human Services","2024","regardless of their gender, gender identity, feels valued and supported and i respectfully request an aye vote. thank you so much and you'll have two minutes to present. thank you. good afternoon, chair and members. paul bhattacharjee with the california alliance of child and family services. we","01:43:17.124","01:43:17.991",5
"665","gender identity","Education","2025","which mandates the education of gender, gender identity, gender expression, and gender negative stereotypes. schools do this differently, and i'm finding this out from surveys of different parents across the state, how they present, how they present this information. some schools may present it in a","01:53:55.528","01:53:56.729",5
"666","woke","Education","2025","witnesses in opposition to six sb seven. i'm sorry, sb 685 haven't woken up this morning. seeing no witnesses in opposition. now we're going to back to the días. do we have any questions or comments? i guess i'll receive some questions. some. so, senator cortez, thank you so much for coming and","00:45:47.177","00:45:48.445",5
"667","transgender","Human Services","2025","affordable housing crisis is impacting nearly everyone in our state but lgbtq, plus people, especially youth and transgender people, oftentimes face greater barriers to accessing safe and affordable housing for those who are unhoused. discrimination, harassment, and a lack of affirming services too often","01:39:07.808","01:39:09.677",5
"668","transgender","Human Services","2025","inclusive and affirming. we heard consistent themes across the state. housing providers often lack the training, tools and cultural competence to serve lgbtq people effectively. transgender people, in particular, described avoiding shelters for fear of violence. ab 678 responds directly to","01:39:47.948","01:39:49.983",5
"669","transgender","Human Services","2025","to lead and ensure that our systems remain safe and inclusive for everyone. i respectfully ask for your vote. thank you. good evening, committee members. my name is mel escalante and i'm a transgender man, and i am the training coordinator for the trans latino coalition. ab 678","01:40:25.419","01:40:27.888",5
"670","transgender","Human Services","2025","professional competence in creating solutions to address the aforementioned issues. and finally, it generates careers and sets a foundation for a legacy of expertise and professionalism, especially for transgender researchers, case managers, and executives who have dedicated our personal and","01:41:03.791","01:41:05.492",5
"671","transgender","Human Services","2025","providers feel confident and competent, it streamlines their work and fosters safer, more trusting environments, better benefiting both the provider and the person seeking help. lastly, regarding generating careers and setting a foundation for a legacy of professionalism for transgender people, our","01:42:16.230","01:42:16.897",5
"672","transgender","Education","2025","attempt suicide, compared to 6% of their heterosexual peers. this reality jumps to nearly 26% for transgender high school students alone. that means that thousands of children have actively. thousands of children have actively attempted suicide because they felt they had nowhere else to turn. we","02:36:44.862","02:36:46.163",5
"673","transgender","Education","2025","and 49% of pacific islander native american lgbtq plus youth. latino, 17% of latino lgbt youth reported attempting suicide. african american just over just over 1 in 5 or 21% of black, transgender, non-binary questioning young people reported a suicide attempt in just the past year. nearly a","03:11:07.823","03:11:09.558",5
"674","transgender","Education","2025","transgender lgbt youth people reported having seriously considered suicide in just the past year. i want to thank our chair for sharing her personal story. i did not know that, and i want to thank you for bringing that up and sharing that today. it's not easy to share that to those who raise the concerns","03:11:27.042","03:11:29.377",5
"675","transgender","Governmental Organ","2023","mistreating persons identify as women. transgender men non binary at our gender nonconforming work force may also main street and experience in equities resulting from lack of access to menstrual products. and too many of our mistreating work force are not are not more than a paycheck or two away from","00:08:09.488","00:08:11.424",4
"676","gender identity","Governmental Organ","2023","somebody chooses as a gender identity. but beyond that i think the other members points as to why this is important is- a more germane. and i hero i grew up in a family where we might our family ran a community pharmacy a drugstore. so you'd think that my sisters and i all would have had pollinia access","00:19:18.423","00:19:20.092",4
"677","transgender","Governmental Organ","2023","acknowledges that not all mistreating persons identify as women. transgender men non binary at our gender nonconforming work force may also main street and experience in equities resulting from lack of access to menstrual products. and too many of our mistreating work force are not are not more","00:08:05.618","00:08:09.422",4
"678","gender identity","Governmental Organ","2023","not just a matter of what somebody chooses as a gender identity. but beyond that i think the other members points as to why this is important is- a more germane. and i hero i grew up in a family where we might our family ran a community pharmacy a drugstore. so you'd think that my sisters and i all","00:19:16.855","00:19:18.357",4
"679","woke","Selectcmte Bay Area Transit","2023","then i kind of woke up what is up to all these things so look for to explore a lot of- revenue opportunities to save trends make sure that we're strong and making sure that people especially those who don't have cars the cars and can i depend on card- transit are able to get to the place they need to go to","01:44:07.140","01:44:09.009",4
"680","transgender","Selectcmte Bay Area Transit","2023","you next river. hi my name is a national not over here today with the survive and thrive coalition. i'm a resident of san francisco i'm a constituent center winner- and- regular transgender user as a i haven't owned a car since twenty twenty one this may transit a really big part of my life- yeah i","01:58:39.011","01:58:39.912",4
"681","woke","Selectcmte Bay Area Transit","2023","a reasonable and i think. and then i kind of woke up what is up to all these things so look for to explore a lot of- revenue opportunities to save trends make sure that we're strong and making sure that people especially those who don't have cars the cars and can i depend on card- transit are able to get","01:44:05.038","01:44:07.074",4
"682","transgender","Selectcmte Bay Area Transit","2023","transit. the very much. thank you next river. hi my name is a national not over here today with the survive and thrive coalition. i'm a resident of san francisco i'm a constituent center winner- and- regular transgender user as a i haven't owned a car since twenty twenty one this may transit a really","01:58:37.109","01:58:38.945",4
"683","woke","Governmental Org","2024","roofied, and, like most girls, that dream of, you know, their first time, i didn't get that dream. it was taken away from me that night, i was i woke up in a field. a field of grass and a lot of blood and a lot of shame. and i know that there's a number of women that experience this. and some men in our community.","00:14:47.052","00:14:48.153",4
"684","transgender","Governmental Org","2024","these challenges arise from rigid binary gender based rules for housing arrangements. we must acknowledge the harsh realities faced by many transgender gender nonconforming, nonbinary, and intersex individuals in the state. currently, the designation of housing vacancies","01:04:08.911","01:04:09.912",4
"685","gender identity","Governmental Org","2024","barriers for individuals, siblings, and co-parenting youth who wish to live together but do not share the same gender identity. hb 2802 aims to rectify these disparities by allowing foster youth in transitional housing to share rooms with roommates, siblings, or co-parents who do not share","01:04:26.095","01:04:26.929",4
"686","gender identity","Governmental Org","2024","diverse needs of all california residents, irrespective of their gender identity or expression. this upholds the values of compassion, inclusivity and equity. by supporting the bill, we make a significant step towards creating a more just society where every individual, regardless of their gender","01:04:57.059","01:04:57.960",4
